MV1_DATE,TERM,Mid_Market_Rate
11/10/21,2M,0.047
11/10/21,3M,0.049
11/10/21,4M,0.05
11/10/21,5M,0.056
11/10/21,6M,0.062
11/10/21,9M,0.109
11/10/21,1Y,0.175
11/10/21,18M,0.346
11/10/21,2Y,0.533
11/10/21,3Y,0.796
11/10/21,5Y,1.056
11/10/21,10Y,1.33
11/10/21,20Y,1.476
11/10/21,30Y,1.457
11/9/21,ON,0.05
11/9/21,1W,0.044
11/9/21,2W,0.044
11/9/21,3W,0.044
11/9/21,1M,0.044
11/9/21,2M,0.044
11/9/21,3M,0.045
11/9/21,4M,0.047
11/9/21,5M,0.05
11/9/21,6M,0.054
11/9/21,9M,0.089
11/9/21,1Y,0.142
11/9/21,18M,0.276
11/9/21,2Y,0.435
11/9/21,3Y,0.667
11/9/21,5Y,0.913
11/9/21,10Y,1.198
11/9/21,20Y,1.357
11/9/21,30Y,1.344
11/8/21,ON,0.05
11/8/21,1W,0.045
11/8/21,2W,0.045
11/8/21,3W,0.045
11/8/21,1M,0.045
11/8/21,2M,0.043
11/8/21,3M,0.045
11/8/21,4M,0.047
11/8/21,5M,0.051
11/8/21,6M,0.056
11/8/21,9M,0.097
11/8/21,1Y,0.154
11/8/21,18M,0.297
11/8/21,2Y,0.458
11/8/21,3Y,0.701
11/8/21,5Y,0.969
11/8/21,10Y,1.261
11/8/21,20Y,1.43
11/8/21,30Y,1.406
11/5/21,ON,0.05
11/5/21,1W,0.041
11/5/21,2W,0.041
11/5/21,3W,0.041
11/5/21,1M,0.041
11/5/21,2M,0.041
11/5/21,3M,0.043
11/5/21,4M,0.045
11/5/21,5M,0.047
11/5/21,6M,0.05
11/5/21,9M,0.084
11/5/21,1Y,0.133
11/5/21,18M,0.262
11/5/21,2Y,0.408
11/5/21,3Y,0.644
11/5/21,5Y,0.905
11/5/21,10Y,1.215
11/5/21,20Y,1.399
11/5/21,30Y,1.394
11/4/21,ON,0.05
11/4/21,1W,0.042
11/4/21,2W,0.042
11/4/21,3W,0.042
11/4/21,1M,0.042
11/4/21,2M,0.042
11/4/21,3M,0.044
11/4/21,4M,0.045
11/4/21,5M,0.049
11/4/21,6M,0.054
11/4/21,9M,0.09
11/4/21,1Y,0.143
11/4/21,18M,0.279
11/4/21,2Y,0.435
11/4/21,3Y,0.682
11/4/21,5Y,0.958
11/4/21,10Y,1.294
11/4/21,20Y,1.48
11/4/21,30Y,1.475
11/3/21,ON,0.05
11/3/21,1W,0.043
11/3/21,2W,0.043
11/3/21,3W,0.043
11/3/21,1M,0.043
11/3/21,2M,0.042
11/3/21,3M,0.044
11/3/21,4M,0.045
11/3/21,5M,0.049
11/3/21,6M,0.054
11/3/21,9M,0.101
11/3/21,1Y,0.163
11/3/21,18M,0.318
11/3/21,2Y,0.491
11/3/21,3Y,0.752
11/3/21,5Y,1.024
11/3/21,10Y,1.341
11/3/21,20Y,1.516
11/3/21,30Y,1.508
11/2/21,ON,0.05
11/2/21,1W,0.043
11/2/21,2W,0.043
11/2/21,3W,0.043
11/2/21,1M,0.043
11/2/21,2M,0.044
11/2/21,3M,0.047
11/2/21,4M,0.05
11/2/21,5M,0.054
11/2/21,6M,0.058
11/2/21,9M,0.096
11/2/21,1Y,0.153
11/2/21,18M,0.299
11/2/21,2Y,0.468
11/2/21,3Y,0.718
11/2/21,5Y,0.991
11/2/21,10Y,1.315
11/2/21,20Y,1.492
11/2/21,30Y,1.481
11/1/21,ON,0.05
11/1/21,1W,0.044
11/1/21,2W,0.044
11/1/21,3W,0.043
11/1/21,1M,0.043
11/1/21,2M,0.046
11/1/21,3M,0.048
11/1/21,4M,0.052
11/1/21,5M,0.058
11/1/21,6M,0.064
11/1/21,9M,0.108
11/1/21,1Y,0.175
11/1/21,18M,0.338
11/1/21,2Y,0.514
11/1/21,3Y,0.771
11/1/21,5Y,1.017
11/1/21,10Y,1.324
11/1/21,20Y,1.491
11/1/21,30Y,1.477
10/29/21,ON,0.05
10/29/21,1W,0.044
10/29/21,2W,0.043
10/29/21,3W,0.042
10/29/21,1M,0.042
10/29/21,2M,0.045
10/29/21,3M,0.048
10/29/21,4M,0.052
10/29/21,5M,0.059
10/29/21,6M,0.066
10/29/21,9M,0.109
10/29/21,1Y,0.173
10/29/21,18M,0.334
10/29/21,2Y,0.509
10/29/21,3Y,0.752
10/29/21,5Y,0.994
10/29/21,10Y,1.304
10/29/21,20Y,1.471
10/29/21,30Y,1.454
10/28/21,ON,0.05
10/28/21,1W,0.045
10/28/21,2W,0.043
10/28/21,3W,0.043
10/28/21,1M,0.043
10/28/21,2M,0.045
10/28/21,3M,0.048
10/28/21,4M,0.051
10/28/21,5M,0.058
10/28/21,6M,0.064
10/28/21,9M,0.11
10/28/21,1Y,0.174
10/28/21,18M,0.33
10/28/21,2Y,0.499
10/28/21,3Y,0.742
10/28/21,5Y,1.002
10/28/21,10Y,1.319
10/28/21,20Y,1.493
10/28/21,30Y,1.477
10/27/21,ON,0.05
10/27/21,1W,0.036
10/27/21,2W,0.04
10/27/21,3W,0.041
10/27/21,1M,0.042
10/27/21,2M,0.044
10/27/21,3M,0.047
10/27/21,4M,0.051
10/27/21,5M,0.056
10/27/21,6M,0.062
10/27/21,9M,0.1
10/27/21,1Y,0.162
10/27/21,18M,0.312
10/27/21,2Y,0.482
10/27/21,3Y,0.728
10/27/21,5Y,0.991
10/27/21,10Y,1.296
10/27/21,20Y,1.479
10/27/21,30Y,1.472
10/26/21,ON,0.05
10/26/21,1W,0.038
10/26/21,2W,0.042
10/26/21,3W,0.043
10/26/21,1M,0.044
10/26/21,2M,0.045
10/26/21,3M,0.047
10/26/21,4M,0.051
10/26/21,5M,0.055
10/26/21,6M,0.06
10/26/21,9M,0.093
10/26/21,1Y,0.148
10/26/21,18M,0.291
10/26/21,2Y,0.458
10/26/21,3Y,0.722
10/26/21,5Y,1.039
10/26/21,10Y,1.395
10/26/21,20Y,1.597
10/26/21,30Y,1.593
10/25/21,ON,0.04
10/25/21,1W,0.039
10/25/21,2W,0.041
10/25/21,3W,0.041
10/25/21,1M,0.042
10/25/21,2M,0.044
10/25/21,3M,0.046
10/25/21,4M,0.05
10/25/21,5M,0.054
10/25/21,6M,0.06
10/25/21,9M,0.092
10/25/21,1Y,0.143
10/25/21,18M,0.283
10/25/21,2Y,0.446
10/25/21,3Y,0.713
10/25/21,5Y,1.032
10/25/21,10Y,1.403
10/25/21,20Y,1.605
10/25/21,30Y,1.607
10/22/21,ON,0.05
10/22/21,1W,0.041
10/22/21,2W,0.041
10/22/21,3W,0.042
10/22/21,1M,0.042
10/22/21,2M,0.044
10/22/21,3M,0.046
10/22/21,4M,0.05
10/22/21,5M,0.056
10/22/21,6M,0.062
10/22/21,9M,0.101
10/22/21,1Y,0.157
10/22/21,18M,0.305
10/22/21,2Y,0.474
10/22/21,3Y,0.742
10/22/21,5Y,1.057
10/22/21,10Y,1.414
10/22/21,20Y,1.608
10/22/21,30Y,1.603
10/21/21,ON,0.03
10/21/21,1W,0.039
10/21/21,2W,0.04
10/21/21,3W,0.041
10/21/21,1M,0.042
10/21/21,2M,0.044
10/21/21,3M,0.046
10/21/21,4M,0.05
10/21/21,5M,0.053
10/21/21,6M,0.058
10/21/21,9M,0.088
10/21/21,1Y,0.136
10/21/21,18M,0.277
10/21/21,2Y,0.444
10/21/21,3Y,0.722
10/21/21,5Y,1.051
10/21/21,10Y,1.429
10/21/21,20Y,1.633
10/21/21,30Y,1.63
10/20/21,ON,0.03
10/20/21,1W,0.033
10/20/21,2W,0.033
10/20/21,3W,0.037
10/20/21,1M,0.039
10/20/21,2M,0.042
10/20/21,3M,0.045
10/20/21,4M,0.048
10/20/21,5M,0.051
10/20/21,6M,0.055
10/20/21,9M,0.076
10/20/21,1Y,0.117
10/20/21,18M,0.237
10/20/21,2Y,0.388
10/20/21,3Y,0.654
10/20/21,5Y,0.989
10/20/21,10Y,1.39
10/20/21,20Y,1.606
10/20/21,30Y,1.613
10/19/21,ON,0.03
10/19/21,1W,0.046
10/19/21,2W,0.046
10/19/21,3W,0.047
10/19/21,1M,0.047
10/19/21,2M,0.048
10/19/21,3M,0.05
10/19/21,4M,0.052
10/19/21,5M,0.054
10/19/21,6M,0.058
10/19/21,9M,0.078
10/19/21,1Y,0.117
10/19/21,18M,0.238
10/19/21,2Y,0.395
10/19/21,3Y,0.664
10/19/21,5Y,0.994
10/19/21,10Y,1.384
10/19/21,20Y,1.584
10/19/21,30Y,1.584
10/18/21,ON,0.05
10/18/21,1W,0.047
10/18/21,2W,0.047
10/18/21,3W,0.047
10/18/21,1M,0.047
10/18/21,2M,0.049
10/18/21,3M,0.053
10/18/21,4M,0.055
10/18/21,5M,0.057
10/18/21,6M,0.061
10/18/21,9M,0.083
10/18/21,1Y,0.125
10/18/21,18M,0.254
10/18/21,2Y,0.416
10/18/21,3Y,0.69
10/18/21,5Y,0.997
10/18/21,10Y,1.331
10/18/21,20Y,1.519
10/18/21,30Y,1.516
10/15/21,ON,0.05
10/15/21,1W,0.053
10/15/21,2W,0.053
10/15/21,3W,0.053
10/15/21,1M,0.053
10/15/21,2M,0.053
10/15/21,3M,0.055
10/15/21,4M,0.056
10/15/21,5M,0.056
10/15/21,6M,0.059
10/15/21,9M,0.079
10/15/21,1Y,0.12
10/15/21,18M,0.244
10/15/21,2Y,0.394
10/15/21,3Y,0.653
10/15/21,5Y,0.969
10/15/21,10Y,1.33
10/15/21,20Y,1.54
10/15/21,30Y,1.542
10/14/21,ON,0.05
10/14/21,1W,0.053
10/14/21,2W,0.053
10/14/21,3W,0.053
10/14/21,1M,0.053
10/14/21,2M,0.053
10/14/21,3M,0.053
10/14/21,4M,0.054
10/14/21,5M,0.054
10/14/21,6M,0.057
10/14/21,9M,0.072
10/14/21,1Y,0.105
10/14/21,18M,0.208
10/14/21,2Y,0.342
10/14/21,3Y,0.587
10/14/21,5Y,0.902
10/14/21,10Y,1.281
10/14/21,20Y,1.506
10/14/21,30Y,1.512
10/13/21,ON,0.05
10/13/21,1W,0.052
10/13/21,2W,0.052
10/13/21,3W,0.052
10/13/21,1M,0.052
10/13/21,2M,0.052
10/13/21,3M,0.054
10/13/21,4M,0.055
10/13/21,5M,0.055
10/13/21,6M,0.057
10/13/21,9M,0.071
10/13/21,1Y,0.105
10/13/21,18M,0.213
10/13/21,2Y,0.355
10/13/21,3Y,0.613
10/13/21,5Y,0.939
10/13/21,10Y,1.311
10/13/21,20Y,1.532
10/13/21,30Y,1.541
10/12/21,ON,0.05
10/12/21,1W,0.052
10/12/21,2W,0.052
10/12/21,3W,0.052
10/12/21,1M,0.052
10/12/21,2M,0.052
10/12/21,3M,0.055
10/12/21,4M,0.056
10/12/21,5M,0.055
10/12/21,6M,0.057
10/12/21,9M,0.067
10/12/21,1Y,0.096
10/12/21,18M,0.192
10/12/21,2Y,0.324
10/12/21,3Y,0.579
10/12/21,5Y,0.931
10/12/21,10Y,1.349
10/12/21,20Y,1.591
10/12/21,30Y,1.601
10/11/21,ON,0.05
10/11/21,1W,0.052
10/11/21,2W,0.052
10/11/21,3W,0.052
10/11/21,1M,0.052
10/11/21,2M,0.052
10/11/21,3M,0.054
10/11/21,4M,0.054
10/11/21,5M,0.054
10/11/21,6M,0.054
10/11/21,9M,0.06
10/11/21,1Y,0.083
10/11/21,18M,0.169
10/11/21,2Y,0.289
10/11/21,3Y,0.538
10/11/21,5Y,0.927
10/11/21,10Y,1.389
10/11/21,20Y,1.639
10/11/21,30Y,1.653
10/8/21,ON,0.05
10/8/21,1W,0.052
10/8/21,2W,0.052
10/8/21,3W,0.052
10/8/21,1M,0.052
10/8/21,2M,0.052
10/8/21,3M,0.053
10/8/21,4M,0.052
10/8/21,5M,0.052
10/8/21,6M,0.053
10/8/21,9M,0.06
10/8/21,1Y,0.082
10/8/21,18M,0.169
10/8/21,2Y,0.289
10/8/21,3Y,0.541
10/8/21,5Y,0.91
10/8/21,10Y,1.374
10/8/21,20Y,1.628
10/8/21,30Y,1.646
10/7/21,ON,0.05
10/7/21,1W,0.052
10/7/21,2W,0.052
10/7/21,3W,0.052
10/7/21,1M,0.052
10/7/21,2M,0.052
10/7/21,3M,0.054
10/7/21,4M,0.055
10/7/21,5M,0.055
10/7/21,6M,0.055
10/7/21,9M,0.06
10/7/21,1Y,0.079
10/7/21,18M,0.158
10/7/21,2Y,0.271
10/7/21,3Y,0.513
10/7/21,5Y,0.878
10/7/21,10Y,1.335
10/7/21,20Y,1.592
10/7/21,30Y,1.609
10/6/21,ON,0.05
10/6/21,1W,0.055
10/6/21,2W,0.055
10/6/21,3W,0.055
10/6/21,1M,0.055
10/6/21,2M,0.053
10/6/21,3M,0.055
10/6/21,4M,0.054
10/6/21,5M,0.054
10/6/21,6M,0.054
10/6/21,9M,0.058
10/6/21,1Y,0.076
10/6/21,18M,0.149
10/6/21,2Y,0.256
10/6/21,3Y,0.485
10/6/21,5Y,0.839
10/6/21,10Y,1.281
10/6/21,20Y,1.533
10/6/21,30Y,1.546
10/5/21,ON,0.05
10/5/21,1W,0.058
10/5/21,2W,0.058
10/5/21,3W,0.058
10/5/21,1M,0.058
10/5/21,2M,0.058
10/5/21,3M,0.057
10/5/21,4M,0.056
10/5/21,5M,0.055
10/5/21,6M,0.055
10/5/21,9M,0.058
10/5/21,1Y,0.073
10/5/21,18M,0.142
10/5/21,2Y,0.245
10/5/21,3Y,0.47
10/5/21,5Y,0.83
10/5/21,10Y,1.286
10/5/21,20Y,1.544
10/5/21,30Y,1.565
10/4/21,ON,0.05
10/4/21,1W,0.057
10/4/21,2W,0.057
10/4/21,3W,0.057
10/4/21,1M,0.057
10/4/21,2M,0.057
10/4/21,3M,0.057
10/4/21,4M,0.056
10/4/21,5M,0.055
10/4/21,6M,0.055
10/4/21,9M,0.057
10/4/21,1Y,0.07
10/4/21,18M,0.135
10/4/21,2Y,0.234
10/4/21,3Y,0.447
10/4/21,5Y,0.803
10/4/21,10Y,1.24
10/4/21,20Y,1.494
10/4/21,30Y,1.512
10/1/21,ON,0.05
10/1/21,1W,0.06
10/1/21,2W,0.06
10/1/21,3W,0.06
10/1/21,1M,0.06
10/1/21,2M,0.059
10/1/21,3M,0.058
10/1/21,4M,0.057
10/1/21,5M,0.056
10/1/21,6M,0.055
10/1/21,9M,0.058
10/1/21,1Y,0.071
10/1/21,18M,0.133
10/1/21,2Y,0.228
10/1/21,3Y,0.445
10/1/21,5Y,0.798
10/1/21,10Y,1.229
10/1/21,20Y,1.486
10/1/21,30Y,1.505
9/30/21,ON,0.05
9/30/21,1W,0.054
9/30/21,2W,0.054
9/30/21,3W,0.054
9/30/21,1M,0.054
9/30/21,2M,0.055
9/30/21,3M,0.055
9/30/21,4M,0.053
9/30/21,5M,0.053
9/30/21,6M,0.052
9/30/21,9M,0.056
9/30/21,1Y,0.071
9/30/21,18M,0.142
9/30/21,2Y,0.247
9/30/21,3Y,0.475
9/30/21,5Y,0.857
9/30/21,10Y,1.296
9/30/21,20Y,1.548
9/30/21,30Y,1.569
9/29/21,ON,0.05
9/29/21,1W,0.056
9/29/21,2W,0.056
9/29/21,3W,0.056
9/29/21,1M,0.056
9/29/21,2M,0.056
9/29/21,3M,0.055
9/29/21,4M,0.054
9/29/21,5M,0.053
9/29/21,6M,0.054
9/29/21,9M,0.057
9/29/21,1Y,0.072
9/29/21,18M,0.145
9/29/21,2Y,0.251
9/29/21,3Y,0.482
9/29/21,5Y,0.866
9/29/21,10Y,1.307
9/29/21,20Y,1.552
9/29/21,30Y,1.568
9/28/21,ON,0.05
9/28/21,1W,0.063
9/28/21,2W,0.061
9/28/21,3W,0.06
9/28/21,1M,0.06
9/28/21,2M,0.061
9/28/21,3M,0.06
9/28/21,4M,0.059
9/28/21,5M,0.059
9/28/21,6M,0.059
9/28/21,9M,0.061
9/28/21,1Y,0.076
9/28/21,18M,0.148
9/28/21,2Y,0.258
9/28/21,3Y,0.499
9/28/21,5Y,0.883
9/28/21,10Y,1.31
9/28/21,20Y,1.547
9/28/21,30Y,1.558
9/27/21,ON,0.05
9/27/21,1W,0.06
9/27/21,2W,0.058
9/27/21,3W,0.057
9/27/21,1M,0.057
9/27/21,2M,0.06
9/27/21,3M,0.059
9/27/21,4M,0.058
9/27/21,5M,0.058
9/27/21,6M,0.058
9/27/21,9M,0.06
9/27/21,1Y,0.074
9/27/21,18M,0.147
9/27/21,2Y,0.259
9/27/21,3Y,0.495
9/27/21,5Y,0.857
9/27/21,10Y,1.259
9/27/21,20Y,1.48
9/27/21,30Y,1.484
9/24/21,ON,0.05
9/24/21,1W,0.064
9/24/21,2W,0.059
9/24/21,3W,0.058
9/24/21,1M,0.057
9/24/21,2M,0.059
9/24/21,3M,0.059
9/24/21,4M,0.057
9/24/21,5M,0.057
9/24/21,6M,0.056
9/24/21,9M,0.058
9/24/21,1Y,0.07
9/24/21,18M,0.14
9/24/21,2Y,0.248
9/24/21,3Y,0.481
9/24/21,5Y,0.828
9/24/21,10Y,1.235
9/24/21,20Y,1.465
9/24/21,30Y,1.481
9/23/21,ON,0.05
9/23/21,1W,0.063
9/23/21,2W,0.059
9/23/21,3W,0.058
9/23/21,1M,0.057
9/23/21,2M,0.058
9/23/21,3M,0.058
9/23/21,4M,0.056
9/23/21,5M,0.055
9/23/21,6M,0.055
9/23/21,9M,0.056
9/23/21,1Y,0.066
9/23/21,18M,0.129
9/23/21,2Y,0.233
9/23/21,3Y,0.465
9/23/21,5Y,0.807
9/23/21,10Y,1.185
9/23/21,20Y,1.403
9/23/21,30Y,1.413
9/22/21,ON,0.05
9/22/21,1W,0.055
9/22/21,2W,0.056
9/22/21,3W,0.057
9/22/21,1M,0.057
9/22/21,2M,0.057
9/22/21,3M,0.057
9/22/21,4M,0.056
9/22/21,5M,0.055
9/22/21,6M,0.055
9/22/21,9M,0.054
9/22/21,1Y,0.063
9/22/21,18M,0.118
9/22/21,2Y,0.213
9/22/21,3Y,0.432
9/22/21,5Y,0.751
9/22/21,10Y,1.107
9/22/21,20Y,1.328
9/22/21,30Y,1.332
9/21/21,ON,0.05
9/21/21,1W,0.045
9/21/21,2W,0.047
9/21/21,3W,0.048
9/21/21,1M,0.049
9/21/21,2M,0.051
9/21/21,3M,0.053
9/21/21,4M,0.053
9/21/21,5M,0.053
9/21/21,6M,0.052
9/21/21,9M,0.052
9/21/21,1Y,0.058
9/21/21,18M,0.103
9/21/21,2Y,0.188
9/21/21,3Y,0.389
9/21/21,5Y,0.709
9/21/21,10Y,1.099
9/21/21,20Y,1.329
9/21/21,30Y,1.342
9/20/21,ON,0.05
9/20/21,1W,0.053
9/20/21,2W,0.055
9/20/21,3W,0.056
9/20/21,1M,0.057
9/20/21,2M,0.059
9/20/21,3M,0.059
9/20/21,4M,0.058
9/20/21,5M,0.057
9/20/21,6M,0.056
9/20/21,9M,0.055
9/20/21,1Y,0.06
9/20/21,18M,0.105
9/20/21,2Y,0.188
9/20/21,3Y,0.388
9/20/21,5Y,0.703
9/20/21,10Y,1.091
9/20/21,20Y,1.325
9/20/21,30Y,1.342
9/17/21,ON,0.05
9/17/21,1W,0.052
9/17/21,2W,0.055
9/17/21,3W,0.056
9/17/21,1M,0.056
9/17/21,2M,0.059
9/17/21,3M,0.059
9/17/21,4M,0.058
9/17/21,5M,0.057
9/17/21,6M,0.056
9/17/21,9M,0.055
9/17/21,1Y,0.061
9/17/21,18M,0.109
9/17/21,2Y,0.198
9/17/21,3Y,0.411
9/17/21,5Y,0.751
9/17/21,10Y,1.159
9/17/21,20Y,1.395
9/17/21,30Y,1.411
9/16/21,ON,0.05
9/16/21,1W,0.051
9/16/21,2W,0.054
9/16/21,3W,0.055
9/16/21,1M,0.056
9/16/21,2M,0.058
9/16/21,3M,0.059
9/16/21,4M,0.058
9/16/21,5M,0.057
9/16/21,6M,0.056
9/16/21,9M,0.055
9/16/21,1Y,0.061
9/16/21,18M,0.106
9/16/21,2Y,0.19
9/16/21,3Y,0.39
9/16/21,5Y,0.717
9/16/21,10Y,1.118
9/16/21,20Y,1.358
9/16/21,30Y,1.374
9/15/21,ON,0.05
9/15/21,1W,0.048
9/15/21,2W,0.053
9/15/21,3W,0.054
9/15/21,1M,0.055
9/15/21,2M,0.058
9/15/21,3M,0.059
9/15/21,4M,0.057
9/15/21,5M,0.057
9/15/21,6M,0.056
9/15/21,9M,0.055
9/15/21,1Y,0.06
9/15/21,18M,0.102
9/15/21,2Y,0.18
9/15/21,3Y,0.368
9/15/21,5Y,0.681
9/15/21,10Y,1.085
9/15/21,20Y,1.336
9/15/21,30Y,1.357
9/14/21,ON,0.05
9/14/21,1W,0.053
9/14/21,2W,0.053
9/14/21,3W,0.053
9/14/21,1M,0.053
9/14/21,2M,0.053
9/14/21,3M,0.053
9/14/21,4M,0.053
9/14/21,5M,0.053
9/14/21,6M,0.053
9/14/21,9M,0.053
9/14/21,1Y,0.058
9/14/21,18M,0.098
9/14/21,2Y,0.175
9/14/21,3Y,0.358
9/14/21,5Y,0.661
9/14/21,10Y,1.053
9/14/21,20Y,1.31
9/14/21,30Y,1.332
9/13/21,ON,0.05
9/13/21,1W,0.052
9/13/21,2W,0.052
9/13/21,3W,0.052
9/13/21,1M,0.052
9/13/21,2M,0.052
9/13/21,3M,0.052
9/13/21,4M,0.052
9/13/21,5M,0.052
9/13/21,6M,0.052
9/13/21,9M,0.053
9/13/21,1Y,0.058
9/13/21,18M,0.101
9/13/21,2Y,0.178
9/13/21,3Y,0.363
9/13/21,5Y,0.682
9/13/21,10Y,1.095
9/13/21,20Y,1.355
9/13/21,30Y,1.377
9/10/21,ON,0.05
9/10/21,1W,0.052
9/10/21,2W,0.052
9/10/21,3W,0.052
9/10/21,1M,0.052
9/10/21,2M,0.052
9/10/21,3M,0.052
9/10/21,4M,0.052
9/10/21,5M,0.052
9/10/21,6M,0.052
9/10/21,9M,0.052
9/10/21,1Y,0.059
9/10/21,18M,0.102
9/10/21,2Y,0.182
9/10/21,3Y,0.375
9/10/21,5Y,0.69
9/10/21,10Y,1.118
9/10/21,20Y,1.389
9/10/21,30Y,1.41
9/9/21,ON,0.05
9/9/21,1W,0.052
9/9/21,2W,0.052
9/9/21,3W,0.052
9/9/21,1M,0.052
9/9/21,2M,0.052
9/9/21,3M,0.052
9/9/21,4M,0.052
9/9/21,5M,0.052
9/9/21,6M,0.052
9/9/21,9M,0.052
9/9/21,1Y,0.058
9/9/21,18M,0.099
9/9/21,2Y,0.176
9/9/21,3Y,0.359
9/9/21,5Y,0.662
9/9/21,10Y,1.074
9/9/21,20Y,1.351
9/9/21,30Y,1.376
9/8/21,ON,0.05
9/8/21,1W,0.051
9/8/21,2W,0.051
9/8/21,3W,0.052
9/8/21,1M,0.052
9/8/21,2M,0.052
9/8/21,3M,0.052
9/8/21,4M,0.052
9/8/21,5M,0.052
9/8/21,6M,0.052
9/8/21,9M,0.052
9/8/21,1Y,0.058
9/8/21,18M,0.099
9/8/21,2Y,0.177
9/8/21,3Y,0.365
9/8/21,5Y,0.678
9/8/21,10Y,1.103
9/8/21,20Y,1.383
9/8/21,30Y,1.419
9/7/21,ON,0.05
9/7/21,1W,0.051
9/7/21,2W,0.051
9/7/21,3W,0.052
9/7/21,1M,0.052
9/7/21,2M,0.052
9/7/21,3M,0.052
9/7/21,4M,0.052
9/7/21,5M,0.052
9/7/21,6M,0.052
9/7/21,9M,0.052
9/7/21,1Y,0.059
9/7/21,18M,0.101
9/7/21,2Y,0.179
9/7/21,3Y,0.367
9/7/21,5Y,0.689
9/7/21,10Y,1.134
9/7/21,20Y,1.409
9/7/21,30Y,1.441
9/6/21,ON,0.05
9/6/21,1W,0.051
9/6/21,2W,0.051
9/6/21,3W,0.052
9/6/21,1M,0.052
9/6/21,2M,0.052
9/6/21,3M,0.052
9/6/21,4M,0.054
9/6/21,5M,0.053
9/6/21,6M,0.053
9/6/21,9M,0.053
9/6/21,1Y,0.058
9/6/21,18M,0.096
9/6/21,2Y,0.167
9/6/21,3Y,0.346
9/6/21,5Y,0.659
9/6/21,10Y,1.092
9/6/21,20Y,1.368
9/6/21,30Y,1.403
9/3/21,ON,0.05
9/3/21,1W,0.051
9/3/21,2W,0.051
9/3/21,3W,0.052
9/3/21,1M,0.052
9/3/21,2M,0.052
9/3/21,3M,0.052
9/3/21,4M,0.054
9/3/21,5M,0.053
9/3/21,6M,0.053
9/3/21,9M,0.053
9/3/21,1Y,0.058
9/3/21,18M,0.096
9/3/21,2Y,0.167
9/3/21,3Y,0.346
9/3/21,5Y,0.657
9/3/21,10Y,1.089
9/3/21,20Y,1.364
9/3/21,30Y,1.397
9/2/21,ON,0.05
9/2/21,1W,0.051
9/2/21,2W,0.051
9/2/21,3W,0.051
9/2/21,1M,0.052
9/2/21,2M,0.052
9/2/21,3M,0.052
9/2/21,4M,0.052
9/2/21,5M,0.052
9/2/21,6M,0.052
9/2/21,9M,0.053
9/2/21,1Y,0.059
9/2/21,18M,0.098
9/2/21,2Y,0.172
9/2/21,3Y,0.348
9/2/21,5Y,0.647
9/2/21,10Y,1.061
9/2/21,20Y,1.329
9/2/21,30Y,1.364
9/1/21,ON,0.05
9/1/21,1W,0.047
9/1/21,2W,0.047
9/1/21,3W,0.047
9/1/21,1M,0.049
9/1/21,2M,0.051
9/1/21,3M,0.051
9/1/21,4M,0.052
9/1/21,5M,0.052
9/1/21,6M,0.052
9/1/21,9M,0.052
9/1/21,1Y,0.059
9/1/21,18M,0.098
9/1/21,2Y,0.174
9/1/21,3Y,0.351
9/1/21,5Y,0.652
9/1/21,10Y,1.069
9/1/21,20Y,1.346
9/1/21,30Y,1.382
8/31/21,ON,0.05
8/31/21,1W,0.049
8/31/21,2W,0.049
8/31/21,3W,0.049
8/31/21,1M,0.049
8/31/21,2M,0.048
8/31/21,3M,0.05
8/31/21,4M,0.05
8/31/21,5M,0.051
8/31/21,6M,0.051
8/31/21,9M,0.052
8/31/21,1Y,0.058
8/31/21,18M,0.098
8/31/21,2Y,0.173
8/31/21,3Y,0.346
8/31/21,5Y,0.643
8/31/21,10Y,1.072
8/31/21,20Y,1.349
8/31/21,30Y,1.385
8/30/21,ON,0.05
8/30/21,1W,0.049
8/30/21,2W,0.049
8/30/21,3W,0.049
8/30/21,1M,0.049
8/30/21,2M,0.048
8/30/21,3M,0.05
8/30/21,4M,0.05
8/30/21,5M,0.051
8/30/21,6M,0.051
8/30/21,9M,0.052
8/30/21,1Y,0.058
8/30/21,18M,0.096
8/30/21,2Y,0.171
8/30/21,3Y,0.348
8/30/21,5Y,0.641
8/30/21,10Y,1.053
8/30/21,20Y,1.33
8/30/21,30Y,1.365
8/27/21,ON,0.05
8/27/21,1W,0.052
8/27/21,2W,0.049
8/27/21,3W,0.048
8/27/21,1M,0.049
8/27/21,2M,0.051
8/27/21,3M,0.051
8/27/21,4M,0.052
8/27/21,5M,0.052
8/27/21,6M,0.052
8/27/21,9M,0.053
8/27/21,1Y,0.059
8/27/21,18M,0.099
8/27/21,2Y,0.178
8/27/21,3Y,0.364
8/27/21,5Y,0.667
8/27/21,10Y,1.077
8/27/21,20Y,1.345
8/27/21,30Y,1.377
8/26/21,ON,0.05
8/26/21,1W,0.057
8/26/21,2W,0.055
8/26/21,3W,0.054
8/26/21,1M,0.054
8/26/21,2M,0.053
8/26/21,3M,0.054
8/26/21,4M,0.055
8/26/21,5M,0.056
8/26/21,6M,0.055
8/26/21,9M,0.057
8/26/21,1Y,0.064
8/26/21,18M,0.111
8/26/21,2Y,0.195
8/26/21,3Y,0.391
8/26/21,5Y,0.706
8/26/21,10Y,1.106
8/26/21,20Y,1.361
8/26/21,30Y,1.395
8/25/21,ON,0.05
8/25/21,1W,0.051
8/25/21,2W,0.052
8/25/21,3W,0.052
8/25/21,1M,0.052
